"id","nama_jalan","foto_path","latitude","longitude","created_at","statuslaporan"
"860","Jl. Raya Weru KM 10 Segmen 3","uploads/laporan_cirebon_0859.jpg","-6.8530029","108.4137206","2023-01-25 16:37:45","diterima"
"861","Jl. Raya Sedong KM 22 Segmen 7","uploads/laporan_cirebon_0860.jpg","-6.5587587","108.4438146","2023-08-02 10:56:32","selesai"
"862","Jl. Raya Kapetakan KM 15 Segmen 7","uploads/laporan_cirebon_0861.jpg","-6.681863","108.5935653","2024-10-21 03:30:51","diperbaiki"
"863","Jl. Raya Mundu KM 13 Segmen 6","uploads/laporan_cirebon_0862.jpg","-6.8209907","108.5796428","2023-01-12 20:00:36","diperbaiki"
"864","Jl. Raya Losari KM 23 Segmen 5","uploads/laporan_cirebon_0863.jpg","-6.7562068","108.6366981","2024-07-24 08:38:03","diterima"
"865","Jl. Siliwangi KM 19 Segmen 8","uploads/laporan_cirebon_0864.jpg","-6.6532911","108.4331873","2025-01-18 07:50:52","ditolak"
"866","Jl. Pangeran Cakrabuana KM 5 Segmen 5","uploads/laporan_cirebon_0865.jpg","-6.7372723","108.4167703","2025-08-06 00:04:51","diterima"
"867","Jl. Raya Karangsembung KM 21 Segmen 2","uploads/laporan_cirebon_0866.jpg","-6.6605741","108.6334227","2025-06-19 17:06:52","diterima"
"868","Jl. Cipto Mangunkusumo KM 11 Segmen 1","uploads/laporan_cirebon_0867.jpg","-6.7358959","108.6209517","2024-12-30 05:15:05","diperbaiki"
"869","Jl. Raya Klangenan KM 14 Segmen 6","uploads/laporan_cirebon_0868.jpg","-6.5637965","108.7551649","2024-03-25 13:28:20","diterima"
"870","Jl. Raya Gunung Jati KM 24 Segmen 5","uploads/laporan_cirebon_0869.jpg","-6.6455599","108.6449419","2023-04-06 16:49:12","selesai"
"871","Jl. Raya Tengah Tani KM 6 Segmen 1","uploads/laporan_cirebon_0870.jpg","-6.670288","108.517124","2025-08-28 03:13:30","diterima"
"872","Jl. Raya Sedong KM 3 Segmen 3","uploads/laporan_cirebon_0871.jpg","-6.7230414","108.7801793","2024-03-07 21:57:14","diterima"
"873","Jl. Raya Suranenggala KM 9 Segmen 5","uploads/laporan_cirebon_0872.jpg","-6.5997496","108.3866754","2023-06-23 13:51:47","selesai"
"874","Jl. Raya Tengah Tani KM 24 Segmen 3","uploads/laporan_cirebon_0873.jpg","-6.6692955","108.5537904","2023-09-30 18:21:44","diterima"
"875","Jl. Raya Losari KM 16 Segmen 3","uploads/laporan_cirebon_0874.jpg","-6.6202198","108.7851468","2024-06-16 21:17:58","ditolak"
"876","Jl. Raya Weru KM 20 Segmen 3","uploads/laporan_cirebon_0875.jpg","-6.606835","108.7337978","2024-10-03 18:48:45","selesai"
"877","Jl. Raya Losari KM 22 Segmen 8","uploads/laporan_cirebon_0876.jpg","-6.6459003","108.4586231","2025-06-16 19:21:24","selesai"
"878","Jl. Raya Jamblang KM 2 Segmen 5","uploads/laporan_cirebon_0877.jpg","-6.6355806","108.4345174","2023-09-18 15:35:44","diperbaiki"
"879","Jl. Raya Karangsembung KM 10 Segmen 8","uploads/laporan_cirebon_0878.jpg","-6.6388473","108.7336411","2025-04-07 12:48:56","diterima"
"880","Jl. Raya Susukan KM 16 Segmen 5","uploads/laporan_cirebon_0879.jpg","-6.8491976","108.7890305","2023-01-19 17:17:10","diterima"
"881","Jl. Raya Mundu KM 13 Segmen 6","uploads/laporan_cirebon_0880.jpg","-6.563383","108.7009519","2023-03-06 00:14:51","diterima"
"882","Jl. Raya Pasaleman KM 21 Segmen 6","uploads/laporan_cirebon_0881.jpg","-6.5653357","108.5829394","2025-10-10 05:46:46","selesai"
"883","Jl. Raya Klangenan KM 9 Segmen 5","uploads/laporan_cirebon_0882.jpg","-6.6191893","108.5000116","2025-06-26 18:41:27","diperbaiki"
"884","Jl. Raya Losari KM 24 Segmen 4","uploads/laporan_cirebon_0883.jpg","-6.7180167","108.6985275","2023-10-07 18:46:44","diterima"
"885","Jl. Tuparev KM 22 Segmen 1","uploads/laporan_cirebon_0884.jpg","-6.6089087","108.3856219","2023-06-02 01:28:25","diperbaiki"
"886","Jl. Raya Mundu KM 12 Segmen 4","uploads/laporan_cirebon_0885.jpg","-6.6461623","108.4983912","2023-02-23 04:10:08","diterima"
"887","Jl. Pangeran Cakrabuana KM 2 Segmen 4","uploads/laporan_cirebon_0886.jpg","-6.5673289","108.679899","2023-07-06 16:04:15","diterima"
"888","Jl. Raya Gunung Jati KM 5 Segmen 7","uploads/laporan_cirebon_0887.jpg","-6.6702619","108.8029517","2025-05-29 15:34:28","selesai"
"889","Jl. Raya Arjawinangun KM 4 Segmen 3","uploads/laporan_cirebon_0888.jpg","-6.8113325","108.5994691","2023-04-28 21:49:44","selesai"
"890","Jl. Raya Lemahabang KM 25 Segmen 7","uploads/laporan_cirebon_0889.jpg","-6.6577225","108.6937622","2024-05-17 16:22:47","diterima"
"891","Jl. Fatahillah KM 9 Segmen 1","uploads/laporan_cirebon_0890.jpg","-6.7660203","108.5363477","2023-04-04 14:08:55","diterima"
"892","Jl. Raya Gebang KM 6 Segmen 8","uploads/laporan_cirebon_0891.jpg","-6.8757105","108.8403283","2023-11-09 00:29:12","selesai"
"893","Jl. Raya Arjawinangun KM 21 Segmen 8","uploads/laporan_cirebon_0892.jpg","-6.8620493","108.6340971","2024-11-01 05:17:55","diterima"
"894","Jl. Sunan Gunung Jati KM 15 Segmen 5","uploads/laporan_cirebon_0893.jpg","-6.8638495","108.4142722","2025-06-06 20:16:08","selesai"
"895","Jl. Raya Mundu KM 1 Segmen 8","uploads/laporan_cirebon_0894.jpg","-6.847901","108.6809576","2023-03-01 01:36:52","selesai"
"896","Jl. Raya Lemahabang KM 5 Segmen 6","uploads/laporan_cirebon_0895.jpg","-6.5833839","108.6500809","2025-03-11 21:52:15","selesai"
"897","Jl. Raya Sedong KM 16 Segmen 7","uploads/laporan_cirebon_0896.jpg","-6.7586305","108.7220507","2023-04-20 04:30:20","diperbaiki"
"898","Jl. Tuparev KM 13 Segmen 8","uploads/laporan_cirebon_0897.jpg","-6.8575787","108.6315929","2024-07-11 20:26:42","diterima"
"899","Jl. Raya Talun KM 13 Segmen 1","uploads/laporan_cirebon_0898.jpg","-6.6787046","108.8306472","2023-05-22 03:18:35","diperbaiki"
"900","Jl. Raya Klangenan KM 3 Segmen 8","uploads/laporan_cirebon_0899.jpg","-6.6338414","108.5162806","2023-11-12 19:52:48","diterima"
"901","Jl. Siliwangi KM 13 Segmen 4","uploads/laporan_cirebon_0900.jpg","-6.7953954","108.5633492","2023-06-16 03:36:00","selesai"
"902","Jl. Raya Jamblang KM 16 Segmen 2","uploads/laporan_cirebon_0901.jpg","-6.590175","108.5858524","2023-10-22 14:44:54","diterima"
"903","Jl. Raya Palimanan KM 1 Segmen 4","uploads/laporan_cirebon_0902.jpg","-6.7287686","108.4096065","2025-04-20 00:14:27","selesai"
"904","Jl. Raya Sedong KM 18 Segmen 8","uploads/laporan_cirebon_0903.jpg","-6.5616991","108.3877166","2024-06-11 08:27:56","diterima"
"905","Jl. Siliwangi KM 13 Segmen 2","uploads/laporan_cirebon_0904.jpg","-6.8259126","108.6873095","2025-03-23 22:18:49","diperbaiki"
"906","Jl. Raya Pasaleman KM 5 Segmen 4","uploads/laporan_cirebon_0905.jpg","-6.5763145","108.3973325","2023-08-09 05:52:31","diperbaiki"
"907","Jl. Kartini KM 16 Segmen 1","uploads/laporan_cirebon_0906.jpg","-6.8150611","108.6849296","2023-01-23 14:34:25","diterima"
"908","Jl. Cipto Mangunkusumo KM 10 Segmen 2","uploads/laporan_cirebon_0907.jpg","-6.7403354","108.460224","2025-07-07 10:39:40","diterima"
"909","Jl. Sunan Gunung Jati KM 4 Segmen 8","uploads/laporan_cirebon_0908.jpg","-6.6917579","108.6693454","2023-04-09 07:54:55","selesai"
"910","Jl. Raya Astanajapura KM 11 Segmen 7","uploads/laporan_cirebon_0909.jpg","-6.7865178","108.838651","2025-06-14 00:36:23","diperbaiki"
"911","Jl. Raya Kedawung KM 7 Segmen 1","uploads/laporan_cirebon_0910.jpg","-6.6924202","108.5376868","2023-07-07 20:43:05","diterima"
"912","Jl. Raya Kapetakan KM 6 Segmen 6","uploads/laporan_cirebon_0911.jpg","-6.7063073","108.5861708","2025-06-23 09:00:12","diterima"
"913","Jl. Sunan Gunung Jati KM 21 Segmen 7","uploads/laporan_cirebon_0912.jpg","-6.6278184","108.3873463","2025-01-26 18:27:48","diterima"
"914","Jl. Tuparev KM 6 Segmen 2","uploads/laporan_cirebon_0913.jpg","-6.6526406","108.6590533","2024-03-17 01:16:43","diperbaiki"
"915","Jl. Raya Karangsembung KM 23 Segmen 3","uploads/laporan_cirebon_0914.jpg","-6.8278439","108.6807181","2025-03-23 21:05:30","diperbaiki"
"916","Jl. Raya Losari KM 6 Segmen 1","uploads/laporan_cirebon_0915.jpg","-6.6913048","108.7170834","2025-08-09 01:52:15","ditolak"
"917","Jl. Raya Talun KM 12 Segmen 7","uploads/laporan_cirebon_0916.jpg","-6.8984005","108.4907503","2023-07-02 20:00:32","ditolak"
"918","Jl. Sunan Gunung Jati KM 20 Segmen 6","uploads/laporan_cirebon_0917.jpg","-6.5980441","108.8437876","2025-02-27 17:29:27","diterima"
"919","Jl. Raya Ciledug KM 9 Segmen 1","uploads/laporan_cirebon_0918.jpg","-6.8321984","108.7544081","2025-11-30 18:44:19","selesai"
"920","Jl. Raya Karangsembung KM 16 Segmen 3","uploads/laporan_cirebon_0919.jpg","-6.8440841","108.8136563","2023-03-26 05:17:43","selesai"
"921","Jl. Raya Beber KM 7 Segmen 7","uploads/laporan_cirebon_0920.jpg","-6.8120164","108.6699051","2024-12-05 05:34:05","diterima"
"922","Jl. Cipto Mangunkusumo KM 18 Segmen 3","uploads/laporan_cirebon_0921.jpg","-6.844684","108.3936607","2025-03-11 04:00:07","diterima"
"923","Jl. Raya Losari KM 24 Segmen 8","uploads/laporan_cirebon_0922.jpg","-6.6925527","108.533207","2023-11-06 00:59:20","selesai"
"924","Jl. Raya Kedawung KM 8 Segmen 2","uploads/laporan_cirebon_0923.jpg","-6.7858537","108.4260901","2024-10-03 05:40:24","selesai"
"925","Jl. Raya Susukan KM 8 Segmen 2","uploads/laporan_cirebon_0924.jpg","-6.7351534","108.6076716","2024-11-08 09:13:38","diterima"
"926","Jl. Raya Suranenggala KM 15 Segmen 3","uploads/laporan_cirebon_0925.jpg","-6.7644344","108.4441102","2023-10-29 21:37:12","selesai"
"927","Jl. Raya Lemahabang KM 7 Segmen 6","uploads/laporan_cirebon_0926.jpg","-6.8554759","108.7053389","2023-04-03 22:58:38","diterima"
"928","Jl. Raya Plumbon KM 15 Segmen 8","uploads/laporan_cirebon_0927.jpg","-6.7536217","108.7373596","2023-12-08 19:44:05","selesai"
"929","Jl. Raya Gunung Jati KM 6 Segmen 3","uploads/laporan_cirebon_0928.jpg","-6.6976575","108.6397951","2023-12-24 02:55:20","diterima"
"930","Jl. Raya Waled KM 16 Segmen 4","uploads/laporan_cirebon_0929.jpg","-6.6929467","108.7733848","2024-03-09 23:14:41","diterima"
"931","Jl. Raya Astanajapura KM 24 Segmen 4","uploads/laporan_cirebon_0930.jpg","-6.813259","108.5840969","2023-12-12 18:55:09","selesai"
"932","Jl. Raya Tengah Tani KM 5 Segmen 1","uploads/laporan_cirebon_0931.jpg","-6.7537799","108.4007854","2025-01-01 10:12:06","selesai"
"933","Jl. Raya Greged KM 2 Segmen 7","uploads/laporan_cirebon_0932.jpg","-6.7141074","108.6052566","2025-12-18 12:07:30","selesai"
"934","Jl. Raya Mundu KM 16 Segmen 4","uploads/laporan_cirebon_0933.jpg","-6.870918","108.733947","2025-12-13 01:52:18","selesai"
"935","Jl. Raya Ciledug KM 5 Segmen 6","uploads/laporan_cirebon_0934.jpg","-6.7964734","108.6843909","2023-05-22 05:38:28","diterima"
"936","Jl. Raya Talun KM 6 Segmen 8","uploads/laporan_cirebon_0935.jpg","-6.5997273","108.7312247","2023-02-08 05:12:00","ditolak"
"937","Jl. Raya Pangenan KM 25 Segmen 3","uploads/laporan_cirebon_0936.jpg","-6.5940303","108.5705194","2024-07-29 17:16:32","selesai"
"938","Jl. Tuparev KM 21 Segmen 2","uploads/laporan_cirebon_0937.jpg","-6.7652923","108.7046528","2025-04-05 01:08:40","diterima"
"939","Jl. Raya Astanajapura KM 25 Segmen 5","uploads/laporan_cirebon_0938.jpg","-6.6556808","108.6678756","2025-06-12 21:06:18","selesai"
"940","Jl. Pangeran Cakrabuana KM 20 Segmen 6","uploads/laporan_cirebon_0939.jpg","-6.6424837","108.4057615","2025-11-14 07:53:08","diperbaiki"
"941","Jl. Cipto Mangunkusumo KM 4 Segmen 7","uploads/laporan_cirebon_0940.jpg","-6.7720432","108.6709927","2024-07-22 04:28:48","diperbaiki"
"942","Jl. Raya Pabedilan KM 23 Segmen 2","uploads/laporan_cirebon_0941.jpg","-6.7037346","108.7435805","2023-08-04 07:08:32","ditolak"
"943","Jl. Raya Losari KM 18 Segmen 2","uploads/laporan_cirebon_0942.jpg","-6.6728366","108.7265686","2025-06-20 11:25:05","selesai"
"944","Jl. Raya Ciledug KM 25 Segmen 4","uploads/laporan_cirebon_0943.jpg","-6.7878377","108.8020285","2025-02-21 13:18:00","selesai"
"945","Jl. Raya Lemahabang KM 2 Segmen 2","uploads/laporan_cirebon_0944.jpg","-6.7695152","108.592633","2025-02-18 06:24:52","diperbaiki"
"946","Jl. Raya Plumbon KM 16 Segmen 5","uploads/laporan_cirebon_0945.jpg","-6.7418076","108.5530286","2025-11-12 05:41:05","ditolak"
"947","Jl. Fatahillah KM 7 Segmen 8","uploads/laporan_cirebon_0946.jpg","-6.8694419","108.5636208","2023-10-06 01:35:16","diterima"
"948","Jl. Fatahillah KM 4 Segmen 3","uploads/laporan_cirebon_0947.jpg","-6.80342","108.7076286","2025-02-10 07:28:35","diterima"
"949","Jl. Raya Ciledug KM 17 Segmen 1","uploads/laporan_cirebon_0948.jpg","-6.7973907","108.8357001","2025-04-21 09:09:29","ditolak"
"950","Jl. Raya Karangsembung KM 12 Segmen 7","uploads/laporan_cirebon_0949.jpg","-6.744649","108.6830017","2024-03-29 03:32:02","diterima"
"951","Jl. Kartini KM 8 Segmen 6","uploads/laporan_cirebon_0950.jpg","-6.7559079","108.5411125","2025-09-30 21:32:07","selesai"
"952","Jl. Raya Sedong KM 19 Segmen 8","uploads/laporan_cirebon_0951.jpg","-6.7396975","108.6466083","2024-04-21 09:57:43","diterima"
"953","Jl. Raya Gebang KM 8 Segmen 8","uploads/laporan_cirebon_0952.jpg","-6.7698342","108.5154288","2023-03-15 19:10:40","diterima"
"954","Jl. Raya Beber KM 15 Segmen 3","uploads/laporan_cirebon_0953.jpg","-6.6834794","108.4555712","2025-04-11 21:03:09","diterima"
"955","Jl. Raya Arjawinangun KM 23 Segmen 3","uploads/laporan_cirebon_0954.jpg","-6.8435609","108.4349511","2024-05-07 03:40:00","diperbaiki"
"956","Jl. Raya Mundu KM 9 Segmen 6","uploads/laporan_cirebon_0955.jpg","-6.8354262","108.644369","2023-02-24 04:18:10","selesai"
"957","Jl. Raya Jamblang KM 5 Segmen 6","uploads/laporan_cirebon_0956.jpg","-6.7430498","108.8384689","2025-04-09 06:39:05","diterima"
"958","Jl. Kartini KM 13 Segmen 8","uploads/laporan_cirebon_0957.jpg","-6.6310186","108.8254609","2024-05-12 17:35:23","diterima"
"959","Jl. Raya Pasaleman KM 17 Segmen 6","uploads/laporan_cirebon_0958.jpg","-6.6734646","108.5189117","2024-03-26 12:32:25","ditolak"
"960","Jl. Raya Pabuaran KM 22 Segmen 3","uploads/laporan_cirebon_0959.jpg","-6.6201483","108.7224156","2024-11-18 01:53:20","diterima"
"961","Jl. Raya Plumbon KM 24 Segmen 8","uploads/laporan_cirebon_0960.jpg","-6.5849389","108.4455289","2025-05-06 04:16:38","diterima"
"962","Jl. Kartini KM 13 Segmen 4","uploads/laporan_cirebon_0961.jpg","-6.7439096","108.4234661","2023-03-27 18:48:09","selesai"
"963","Jl. Raya Palimanan KM 19 Segmen 4","uploads/laporan_cirebon_0962.jpg","-6.6265508","108.7405347","2023-11-01 07:48:33","diterima"
"964","Jl. Raya Pasaleman KM 15 Segmen 2","uploads/laporan_cirebon_0963.jpg","-6.5584562","108.5653791","2025-02-01 04:52:26","diterima"
"965","Jl. Raya Gunung Jati KM 17 Segmen 1","uploads/laporan_cirebon_0964.jpg","-6.5820436","108.5497005","2023-08-19 02:49:27","selesai"
"966","Jl. Raya Astanajapura KM 12 Segmen 7","uploads/laporan_cirebon_0965.jpg","-6.7695091","108.5137857","2024-06-30 02:27:54","diterima"
"967","Jl. Raya Mundu KM 18 Segmen 2","uploads/laporan_cirebon_0966.jpg","-6.8245067","108.7972683","2024-10-07 22:03:19","selesai"
"968","Jl. Raya Beber KM 6 Segmen 7","uploads/laporan_cirebon_0967.jpg","-6.6449881","108.5746711","2025-07-01 10:39:34","diperbaiki"
"969","Jl. Raya Weru KM 7 Segmen 5","uploads/laporan_cirebon_0968.jpg","-6.7338854","108.7877371","2024-06-05 08:14:33","diterima"
"970","Jl. Raya Tengah Tani KM 25 Segmen 7","uploads/laporan_cirebon_0969.jpg","-6.8690431","108.5724465","2024-02-29 21:26:18","diperbaiki"
"971","Jl. Raya Pabedilan KM 15 Segmen 3","uploads/laporan_cirebon_0970.jpg","-6.8302599","108.7711733","2024-03-25 22:58:08","diperbaiki"
"972","Jl. Siliwangi KM 10 Segmen 5","uploads/laporan_cirebon_0971.jpg","-6.7270648","108.7277323","2023-12-16 01:43:14","diterima"
"973","Jl. Tuparev KM 5 Segmen 5","uploads/laporan_cirebon_0972.jpg","-6.7949407","108.6810609","2025-09-16 03:42:28","diperbaiki"
"974","Jl. Raya Beber KM 14 Segmen 3","uploads/laporan_cirebon_0973.jpg","-6.7278397","108.7032863","2024-01-16 11:57:04","diterima"
"975","Jl. Raya Lemahabang KM 16 Segmen 2","uploads/laporan_cirebon_0974.jpg","-6.690388","108.550027","2025-01-16 16:48:46","diperbaiki"
"976","Jl. Raya Gebang KM 21 Segmen 8","uploads/laporan_cirebon_0975.jpg","-6.5590094","108.764592","2024-08-03 00:59:13","diperbaiki"
"977","Jl. Raya Pabuaran KM 1 Segmen 5","uploads/laporan_cirebon_0976.jpg","-6.8430035","108.4074999","2024-05-11 21:34:32","diperbaiki"
"978","Jl. Raya Sumber KM 12 Segmen 3","uploads/laporan_cirebon_0977.jpg","-6.8814891","108.5497468","2025-09-15 16:00:44","ditolak"
"979","Jl. Raya Jamblang KM 2 Segmen 5","uploads/laporan_cirebon_0978.jpg","-6.7979176","108.6803049","2023-04-30 15:18:22","diperbaiki"
"980","Jl. Raya Arjawinangun KM 25 Segmen 2","uploads/laporan_cirebon_0979.jpg","-6.6904331","108.4585539","2024-05-16 10:39:19","selesai"
"981","Jl. Raya Talun KM 9 Segmen 6","uploads/laporan_cirebon_0980.jpg","-6.8664583","108.6526219","2023-08-12 13:10:38","diterima"
"982","Jl. Raya Waled KM 10 Segmen 6","uploads/laporan_cirebon_0981.jpg","-6.6274173","108.5736374","2023-09-11 13:10:01","diterima"
"983","Jl. Raya Weru KM 17 Segmen 4","uploads/laporan_cirebon_0982.jpg","-6.6089493","108.7537002","2025-05-18 03:10:33","selesai"
"984","Jl. Raya Waled KM 18 Segmen 2","uploads/laporan_cirebon_0983.jpg","-6.7539288","108.8105346","2023-07-01 08:52:56","selesai"
"985","Jl. Kartini KM 16 Segmen 6","uploads/laporan_cirebon_0984.jpg","-6.7909493","108.5504072","2024-11-17 19:38:21","selesai"
"986","Jl. Raya Gunung Jati KM 17 Segmen 6","uploads/laporan_cirebon_0985.jpg","-6.8397275","108.5232016","2023-07-04 12:36:45","diterima"
"987","Jl. Raya Weru KM 23 Segmen 4","uploads/laporan_cirebon_0986.jpg","-6.7924001","108.4786253","2023-05-03 09:36:19","diperbaiki"
"988","Jl. Raya Plumbon KM 3 Segmen 1","uploads/laporan_cirebon_0987.jpg","-6.6288577","108.735947","2023-03-08 08:08:47","diterima"
"989","Jl. Siliwangi KM 22 Segmen 1","uploads/laporan_cirebon_0988.jpg","-6.7358212","108.8070088","2023-03-09 12:39:04","diterima"
"990","Jl. Tuparev KM 25 Segmen 2","uploads/laporan_cirebon_0989.jpg","-6.6261702","108.8124461","2023-11-16 08:54:40","diperbaiki"
"991","Jl. Raya Palimanan KM 6 Segmen 6","uploads/laporan_cirebon_0990.jpg","-6.8897593","108.4484118","2024-03-07 04:18:50","ditolak"
"992","Jl. Raya Jamblang KM 12 Segmen 3","uploads/laporan_cirebon_0991.jpg","-6.6007017","108.746977","2025-08-10 11:40:19","diterima"
"993","Jl. Raya Pabuaran KM 3 Segmen 2","uploads/laporan_cirebon_0992.jpg","-6.6131447","108.7387247","2025-04-01 19:32:14","diterima"
"994","Jl. Raya Palimanan KM 10 Segmen 3","uploads/laporan_cirebon_0993.jpg","-6.5844189","108.6324494","2023-06-03 14:16:12","ditolak"
"995","Jl. Raya Greged KM 23 Segmen 8","uploads/laporan_cirebon_0994.jpg","-6.7717379","108.6570089","2024-11-14 06:55:48","selesai"
"996","Jl. Sunan Gunung Jati KM 6 Segmen 6","uploads/laporan_cirebon_0995.jpg","-6.5565446","108.5793232","2025-03-10 03:40:01","diterima"
"997","Jl. Raya Plumbon KM 25 Segmen 6","uploads/laporan_cirebon_0996.jpg","-6.8567346","108.4318486","2023-07-31 10:10:49","diperbaiki"
"998","Jl. Raya Dukupuntang KM 23 Segmen 5","uploads/laporan_cirebon_0997.jpg","-6.7050038","108.399086","2024-05-25 00:01:44","diperbaiki"
"999","Jl. Raya Susukan KM 10 Segmen 8","uploads/laporan_cirebon_0998.jpg","-6.6898637","108.5266432","2024-11-20 22:52:28","diterima"
"1000","Jl. Raya Kapetakan KM 10 Segmen 7","uploads/laporan_cirebon_0999.jpg","-6.8339253","108.4127163","2025-01-09 05:30:58","ditolak"
"1001","Jl. Raya Dukupuntang KM 6 Segmen 1","uploads/laporan_cirebon_1000.jpg","-6.5504468","108.6110747","2023-06-13 16:05:31","diperbaiki"
"1002","Jl. Pasar Sawah Beber KM 1 Blok G-21","uploads/cirebon2026/laporan_beber_1001.jpg","-6.8000242","108.5133077","2025-01-21 08:57:30","ditolak"
"1003","Jl. Pasar Pasar Pabuaran KM 6 Blok D-54","uploads/cirebon2026/laporan_pabuaran_1002.jpg","-6.8910954","108.6962919","2025-12-26 01:44:10","diterima"
"1004","Jl. Sekolah Masjid Agung Kapetakan KM 18 Blok D-72","uploads/cirebon2026/laporan_kapetakan_1003.jpg","-6.599394","108.5221698","2025-04-14 23:30:41","diterima"
"1005","Jl. Lingkungan Masjid Agung Astanajapura KM 11 Blok B-74","uploads/cirebon2026/laporan_astanajapura_1004.jpg","-6.7872485","108.6147679","2025-11-02 06:24:07","diperbaiki"
"1006","Jl. Desa Lapangan Gegesik KM 4 Blok F-50","uploads/cirebon2026/laporan_gegesik_1005.jpg","-6.5768134","108.4325527","2024-08-27 15:28:22","selesai"
"1007","Jl. Penghubung Kantor Kecamatan Beber KM 7 Blok A-56","uploads/cirebon2026/laporan_beber_1006.jpg","-6.8022154","108.5265303","2025-09-03 14:54:14","selesai"
"1008","Jl. Pasar Pasar Losari KM 5 Blok B-44","uploads/cirebon2026/laporan_losari_1007.jpg","-6.8517846","108.7894553","2024-06-19 01:07:33","diperbaiki"
"1009","Jl. Kabupaten Balai Desa Pabuaran KM 2 Blok B-68","uploads/cirebon2026/laporan_pabuaran_1008.jpg","-6.9018608","108.6796409","2024-10-01 16:14:09","selesai"
"1010","Jl. Desa Tanggul Suranenggala KM 14 Blok D-6","uploads/cirebon2026/laporan_suranenggala_1009.jpg","-6.6306724","108.513452","2024-04-02 15:11:40","diperbaiki"
